sno,year,month,date,0h,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,Tavg,min,max,DstYear,Century
21470,2015,10,14,-43,-36,-32,-37,-42,-45,-46,-36,-36,-31,-28,-40,-34,-33,-32,-31,-29,-27,-31,-26,-27,-26,-26,-23,-33,-46,-23,DST1510*14,PPX120
21471,2015,10,15,-19,-16,-14,-14,-13,-14,-17,-19,-23,-24,-23,-17,-16,-15,-15,-14,-14,-15,-18,-20,-19,-18,-17,-18,-17,-24,-13,DST1510*15,PPX120
21472,2015,10,16,-19,-20,-23,-22,-24,-27,-26,-19,-11,-7,-9,-10,-10,-13,-11,-9,-9,-9,-8,-7,-8,-9,-11,-8,-14,-27,-7,DST1510*16,PPX120
21473,2015,10,17,-6,-10,-13,-10,-11,-12,-12,-8,-7,-5,-8,-6,-2,-6,-13,-17,-18,-10,-7,-3,2,5,2,4,-7,-18,5,DST1510*17,PPX120
21474,2015,10,18,-1,-2,-4,4,5,-1,-3,-7,-26,-48,-40,-33,-34,-41,-40,-43,-42,-39,-36,-32,-31,-29,-28,-27,-24,-48,5,DST1510*18,PPX120
21475,2015,10,19,-26,-23,-23,-21,-20,-21,-20,-18,-14,-10,-9,-8,-9,-11,-12,-13,-11,-8,-6,-5,-4,-6,-8,-7,-13,-26,-4,DST1510*19,PPX120
21476,2015,10,20,-8,-10,-10,-9,-7,-8,-7,-8,-6,-1,4,2,-2,-8,-11,-11,-9,-8,-12,-11,-11,-9,-4,-1,-7,-12,4,DST1510*20,PPX120
21477,2015,10,21,1,2,2,1,4,11,7,3,7,17,22,2,5,-5,-3,-4,-5,-7,-11,-15,-14,-12,-10,-11,-1,-15,22,DST1510*21,PPX120
21478,2015,10,22,-13,-12,-10,-6,-2,0,-1,-4,-5,-1,1,1,2,1,-5,-9,-10,-7,-9,-8,-9,-8,-3,-6,-5,-13,2,DST1510*22,PPX120
21479,2015,10,23,-8,-4,-2,-1,3,2,1,3,3,5,5,6,7,0,-4,-6,-5,-5,-5,-4,-3,-4,0,-1,-1,-8,7,DST1510*23,PPX120
21480,2015,10,24,-5,-9,-10,-7,-6,-5,-9,-1,1,3,5,7,9,6,4,4,5,7,4,21,19,20,18,15,4,-10,21,DST1510*24,PPX120
21481,2015,10,25,16,12,10,11,12,10,9,6,2,4,5,5,8,4,0,5,8,8,7,7,7,4,1,-1,7,-1,16,DST1510*25,PPX120
21482,2015,10,26,-2,3,3,4,6,4,3,6,7,5,4,3,1,-1,-2,-2,-4,-6,-7,-6,-4,-2,-1,-1,0,-7,7,DST1510*26,PPX120
21483,2015,10,27,0,-2,-3,-3,-3,-2,-3,-3,-2,-1,-1,-2,-3,-2,-1,-1,2,2,1,0,-2,-1,-1,0,-1,-3,2,DST1510*27,PPX120
21484,2015,10,28,2,0,1,2,1,-1,-1,-1,-1,-1,0,4,9,10,9,8,8,7,8,10,12,13,13,13,5,-1,13,DST1510*28,PPX120
21485,2015,10,29,12,14,14,15,15,18,18,17,12,8,5,4,4,7,9,10,10,9,8,6,2,1,2,-2,9,-2,18,DST1510*29,PPX120
21486,2015,10,30,-4,-4,-2,-2,1,3,5,8,10,10,10,6,1,-2,-4,-11,-17,-15,-9,-6,-5,-6,-9,-10,-2,-17,10,DST1510*30,PPX120
21487,2015,10,31,1,-1,-1,-1,0,-3,-3,1,5,6,9,6,8,2,-3,-4,-6,-7,-4,-3,-2,-4,-2,-4,0,-7,9,DST1510*31,PPX120
21488,2015,11,1,-16,-14,-13,-13,-13,-17,-24,-32,-29,-26,-34,-43,-42,-34,-33,-33,-33,-31,-28,-21,-16,-13,-11,-9,-24,-43,-9,DST1511*01,PPX120
21489,2015,11,2,-7,-6,1,1,-3,-5,-5,-4,-5,-4,-5,-9,-5,-4,-12,-15,-12,-11,-9,-8,-5,-3,0,9,-5,-15,9,DST1511*02,PPX120
21490,2015,11,3,11,24,30,21,23,12,24,34,-21,-39,-38,-43,-55,-46,-41,-38,-35,-33,-35,-48,-44,-37,-38,-39,-19,-55,34,DST1511*03,PPX120
21491,2015,11,4,-45,-45,-43,-35,-15,-28,-37,-40,-37,-40,-42,-54,-60,-55,-44,-40,-33,-26,-26,-19,-24,-30,-26,-25,-36,-60,-15,DST1511*04,PPX120
21492,2015,11,5,-25,-27,-24,-22,-25,-28,-27,-32,-35,-36,-36,-36,-36,-32,-32,-31,-32,-32,-35,-35,-32,-33,-35,-34,-31,-36,-22,DST1511*05,PPX120
21493,2015,11,6,-32,-27,-25,-26,-27,-29,-27,-26,-29,-26,-26,-26,-24,-22,-19,-14,-13,-16,-1,2,-8,-13,-17,-18,-20,-32,2,DST1511*06,PPX120
21494,2015,11,7,-32,-30,-27,-44,-67,-85,-89,-84,-74,-82,-72,-65,-79,-77,-69,-69,-69,-65,-61,-53,-48,-45,-40,-37,-61,-89,-27,DST1511*07,PPX120
21495,2015,11,8,-33,-30,-24,-25,-30,-28,-25,-25,-26,-29,-31,-31,-41,-43,-43,-45,-44,-42,-43,-48,-47,-47,-48,-49,-37,-49,-24,DST1511*08,PPX120
21496,2015,11,9,-48,-47,-46,-50,-50,-48,-47,-45,-44,-49,-49,-45,-48,-50,-52,-55,-54,-49,-43,-39,-31,-32,-35,-28,-45,-55,-28,DST1511*09,PPX120
21497,2015,11,10,-26,-28,-31,-36,-43,-41,-38,-49,-56,-51,-42,-43,-56,-58,-54,-47,-48,-48,-45,-44,-34,-34,-32,-32,-42,-58,-26,DST1511*10,PPX120
21498,2015,11,11,-32,-27,-23,-23,-27,-33,-34,-35,-32,-33,-29,-32,-29,-30,-28,-30,-30,-34,-37,-36,-33,-31,-32,-32,-31,-37,-23,DST1511*11,PPX120
21499,2015,11,12,-30,-27,-24,-26,-24,-22,-21,-26,-29,-34,-36,-37,-36,-33,-30,-30,-27,-25,-24,-24,-24,-23,-21,-23,-27,-37,-21,DST1511*12,PPX120
21500,2015,11,13,-26,-24,-20,-18,-16,-15,-13,-14,-16,-15,-12,-10,-9,-6,-19,-32,-24,-24,-24,-23,-20,-19,-25,-29,-19,-32,-6,DST1511*13,PPX120
21501,2015,11,14,-27,-25,-24,-27,-29,-29,-28,-32,-29,-29,-30,-26,-28,-24,-26,-24,-19,-18,-18,-14,-15,-9,-7,-11,-23,-32,-7,DST1511*14,PPX120
21502,2015,11,15,-13,-12,-10,-10,-13,-13,-11,-14,-17,-16,-15,-12,-11,-9,-8,-5,-4,-7,-5,-4,-5,-10,-17,-20,-11,-20,-4,DST1511*15,PPX120
21503,2015,11,16,-24,-27,-28,-29,-30,-28,-29,-25,-26,-24,-28,-28,-31,-34,-38,-39,-38,-35,-34,-29,-26,-27,-25,-24,-29,-39,-24,DST1511*16,PPX120
21504,2015,11,17,-22,-17,-15,-16,-18,-18,-16,-16,-17,-16,-14,-12,-13,-15,-15,-18,-18,-20,-16,-10,-7,-5,-6,-9,-15,-22,-5,DST1511*17,PPX120
21505,2015,11,18,-11,-8,-6,-10,-5,-1,1,-1,-10,-22,-27,-30,-27,-22,-25,-29,-28,-24,-19,-16,-5,-13,-25,-36,-17,-36,1,DST1511*18,PPX120
21506,2015,11,19,-24,-21,-26,-27,-26,-27,-23,-21,-25,-26,-27,-34,-35,-28,-23,-20,-19,-18,-15,-13,-11,-9,-10,-12,-22,-35,-9,DST1511*19,PPX120
21507,2015,11,20,-10,-6,-5,-6,-10,-8,-8,5,-2,-12,-12,-10,-9,-8,-6,-7,-7,-6,-1,4,8,9,6,4,-4,-12,9,DST1511*20,PPX120
21508,2015,11,21,-3,-10,-15,-15,-13,-11,-8,-8,-9,-7,-6,-8,-9,-8,-5,-3,-4,-5,-7,-7,-6,-5,-3,-4,-7,-15,-3,DST1511*21,PPX120
21509,2015,11,22,-6,-5,-6,-8,-9,-7,-7,-7,-5,-4,-5,-6,-7,-9,-12,-10,-9,-6,-3,-2,-2,-1,-1,-2,-6,-12,-1,DST1511*22,PPX120
21510,2015,11,23,-1,-1,-1,0,-2,-4,-6,-6,-6,-4,-2,-3,-4,-4,-3,-4,-4,-3,-4,-3,-1,-1,0,1,-3,-6,1,DST1511*23,PPX120
21511,2015,11,24,1,1,1,0,0,1,1,-1,-2,-2,-3,-4,-2,-2,-2,-1,1,1,2,4,4,2,1,1,0,-4,4,DST1511*24,PPX120
21512,2015,11,25,0,2,3,4,4,5,5,5,5,4,4,6,9,10,10,8,8,9,9,10,8,10,9,9,7,0,10,DST1511*25,PPX120
21513,2015,11,26,9,9,8,10,12,12,13,12,11,9,8,8,6,6,9,7,4,-1,-5,-9,-9,-12,-12,-12,4,-12,13,DST1511*26,PPX120
21514,2015,11,27,-13,-14,-13,-11,-12,-11,-7,-4,-7,-9,-4,-2,-7,-8,-7,-4,-7,-9,-7,-2,-3,-3,-3,-3,-7,-14,-2,DST1511*27,PPX120
21515,2015,11,28,-2,5,9,10,11,11,10,12,12,10,10,5,-7,-12,-8,-3,3,3,6,7,0,-14,-17,-17,2,-17,12,DST1511*28,PPX120
21516,2015,11,29,-13,-11,-11,-10,-5,3,6,5,4,-4,-11,-6,-3,-2,-4,-6,-7,-6,-1,3,-5,-14,-20,-20,-6,-20,6,DST1511*29,PPX120
21517,2015,11,30,-16,-16,-13,-8,-4,-1,8,1,-16,-25,-32,-42,-39,-38,-35,-31,-31,-27,-22,-20,-22,-22,-19,-17,-20,-42,8,DST1511*30,PPX120
21518,2015,12,1,-9,-7,-9,-7,-8,-7,-5,-4,4,7,2,-11,-21,-20,-14,-13,-13,-13,-14,-19,-28,-26,-18,-16,-11,-28,7,DST1512*01,PPX120
21519,2015,12,2,-20,-21,-18,-18,-16,-16,-15,-17,-13,-12,-16,-19,-18,-15,-11,-7,-7,-7,-8,-10,-15,-13,-9,-8,-14,-21,-7,DST1512*02,PPX120
21520,2015,12,3,-9,-13,-11,-11,-8,-8,-6,-4,-4,-3,-2,-3,-1,-2,-3,-2,0,1,0,1,2,0,0,-1,-4,-13,2,DST1512*03,PPX120
21521,2015,12,4,1,-1,0,-2,-4,-3,-1,-2,-2,-2,-1,1,0,2,3,3,3,3,4,3,1,2,2,1,0,-4,4,DST1512*04,PPX120
21522,2015,12,5,-1,-3,-3,0,4,5,9,11,2,-6,-2,3,3,2,-2,-4,-7,-11,-7,-7,-13,-14,-10,-6,-2,-14,11,DST1512*05,PPX120
21523,2015,12,6,-4,-3,-4,-7,-11,-14,-14,-16,-18,-17,-12,-18,-21,-28,-20,-16,-13,-11,-13,-15,-21,-16,-12,-14,-14,-28,-3,DST1512*06,PPX120
21524,2015,12,7,-13,-12,-12,-11,-11,-11,-7,-6,-8,-8,-14,-15,-11,-6,-11,-9,-8,-9,-10,-13,-12,-9,-6,-5,-10,-15,-5,DST1512*07,PPX120
21525,2015,12,8,-10,-12,-12,-11,-12,-16,-17,-14,-11,-12,-12,-16,-13,-10,-10,-8,-2,-2,-4,-5,-4,-2,-2,1,-9,-17,1,DST1512*08,PPX120
21526,2015,12,9,0,1,-3,-5,-5,-4,-1,2,5,6,5,3,2,3,-1,-6,-4,-1,2,-2,-5,0,5,9,0,-6,9,DST1512*09,PPX120
21527,2015,12,10,5,-1,-1,-2,-8,-4,-6,-11,-10,-15,-11,-8,-9,-13,-10,-6,-6,-1,-5,-7,-1,1,1,0,-5,-15,5,DST1512*10,PPX120
21528,2015,12,11,1,2,2,-2,-5,-9,-12,-14,-9,-12,-10,-10,-6,-1,-7,-6,0,-5,-6,-5,-8,-8,-9,-3,-6,-14,2,DST1512*11,PPX120
21529,2015,12,12,-2,-5,-11,-15,-12,-11,-10,-9,-5,-7,-8,-9,-6,-5,-4,-8,-5,-6,-5,-6,-4,-2,0,0,-6,-15,0,DST1512*12,PPX120
21530,2015,12,13,-1,-2,-2,-3,-3,-1,-3,-7,-7,-4,-2,-1,-3,-2,2,2,5,6,6,4,2,4,3,2,0,-7,6,DST1512*13,PPX120
21531,2015,12,14,0,-3,-3,-3,0,1,1,0,-1,-1,-3,-2,3,11,16,26,12,-21,-32,-47,-35,-38,-45,-35,-8,-47,26,DST1512*14,PPX120
21532,2015,12,15,-30,-37,-35,-38,-32,-31,-29,-31,-30,-30,-28,-29,-25,-22,-20,-18,-19,-16,-11,-10,-16,-16,-12,-11,-24,-38,-10,DST1512*15,PPX120
21533,2015,12,16,-13,-25,-27,-23,-16,-14,-16,-16,-15,-14,-17,-17,-15,-14,-14,-11,-8,-8,-8,-7,-8,-7,-1,0,-13,-27,0,DST1512*16,PPX120
21534,2015,12,17,-1,-3,-4,-1,4,8,11,8,7,4,0,-5,-6,-8,-10,-13,-12,-11,-12,-14,-18,-14,-7,-9,-4,-18,11,DST1512*17,PPX120
21535,2015,12,18,-11,-12,-9,-7,-6,-6,-5,-3,-4,-3,-2,-3,-4,-3,-4,-3,2,1,-2,-4,-4,-5,-8,-5,-5,-12,2,DST1512*18,PPX120
21536,2015,12,19,-2,-4,-7,-9,-7,-5,-6,-6,-1,-2,-2,1,3,5,1,0,16,19,39,36,31,41,43,40,9,-9,43,DST1512*19,PPX120
21537,2015,12,20,30,20,10,20,6,-16,-28,-47,-61,-71,-70,-65,-48,-60,-74,-86,-84,-108,-118,-109,-120,-133,-155,-151,-63,-155,30,DST1512*20,PPX120
21538,2015,12,21,-138,-148,-142,-132,-128,-116,-109,-115,-119,-117,-108,-92,-88,-78,-73,-73,-66,-59,-53,-53,-53,-38,-32,-25,-90,-148,-25,DST1512*21,PPX120
21539,2015,12,22,-26,-32,-36,-35,-32,-36,-34,-36,-34,-32,-29,-34,-40,-38,-34,-30,-27,-25,-24,-30,-33,-30,-30,-28,-32,-40,-24,DST1512*22,PPX120
21540,2015,12,23,-27,-28,-25,-21,-22,-20,-19,-20,-16,-17,-15,-14,-9,-10,-20,-21,-16,-16,-17,-18,-21,-15,-13,-7,-18,-28,-7,DST1512*23,PPX120
21541,2015,12,24,-9,-11,-10,-12,-14,-15,-12,-11,-11,-8,-4,-6,-8,0,-4,-5,-3,-3,-4,-8,-4,-3,-5,-7,-7,-15,0,DST1512*24,PPX120
21542,2015,12,25,-7,-6,-7,-10,-9,-8,-8,-8,-7,-6,-4,-3,-7,-4,-1,-4,-4,3,5,3,-1,-3,-1,2,-4,-10,5,DST1512*25,PPX120
21543,2015,12,26,-2,-2,-2,-3,-1,2,1,-3,-3,-2,1,1,1,1,-8,-11,-7,-2,0,1,-1,-5,-7,-8,-2,-11,2,DST1512*26,PPX120
21544,2015,12,27,-10,-6,-8,-10,-7,-8,-15,-21,-22,-25,-17,-19,-14,-11,-2,-1,0,-1,1,5,9,10,10,9,-6,-25,10,DST1512*27,PPX120
21545,2015,12,28,2,3,5,9,9,7,3,2,4,3,2,0,-3,-2,-2,-2,-4,-1,2,4,4,6,9,10,3,-4,10,DST1512*28,PPX120
21546,2015,12,29,9,10,7,3,1,-1,0,1,1,0,0,1,5,4,6,10,10,6,2,-2,-3,1,-1,-1,3,-3,10,DST1512*29,PPX120
21547,2015,12,30,1,0,1,4,6,8,8,6,5,5,6,8,10,8,9,7,6,5,4,2,1,3,3,4,5,0,10,DST1512*30,PPX120
21548,2015,12,31,8,21,20,17,10,13,12,11,8,7,4,11,-4,-31,-44,-48,-40,-35,-28,-43,-53,-66,-83,-93,-18,-93,21,DST1512*31,PPX120
