sno,year,month,date,0h,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,Tavg,min,max,DstYear,Century
20750,2013,10,24,-5,-5,-4,0,1,5,5,5,5,5,5,5,7,7,8,8,8,8,7,8,7,5,2,-2,4,-5,8,DST1310*24,X220
20751,2013,10,25,-3,-4,-4,-5,-3,2,5,5,4,1,0,2,1,0,-1,-2,1,3,3,6,6,8,3,3,1,-5,8,DST1310*25,X220
20752,2013,10,26,2,1,-1,-1,0,3,5,7,4,4,4,3,1,1,0,0,1,4,3,1,1,2,2,4,2,-1,7,DST1310*26,X220
20753,2013,10,27,5,7,6,5,3,5,6,4,7,10,12,12,11,9,8,8,10,11,8,6,7,10,8,6,8,3,12,DST1310*27,X220
20754,2013,10,28,7,4,3,6,7,7,5,10,9,9,9,9,9,7,5,7,8,8,7,5,7,8,8,8,7,3,10,DST1310*28,X220
20755,2013,10,29,7,8,8,7,8,9,11,11,9,5,8,6,0,5,9,7,7,7,5,2,-4,-3,2,4,6,-4,11,DST1310*29,X220
20756,2013,10,30,5,3,-2,-2,2,5,0,-8,-18,-25,-29,-35,-34,-30,-26,-26,-25,-24,-26,-35,-41,-47,-55,-56,-22,-56,5,DST1310*30,X220
20757,2013,10,31,-46,-39,-38,-39,-36,-33,-31,-29,-29,-24,-18,-12,-15,-13,-11,-9,-10,-11,-19,-21,-23,-22,-25,-24,-24,-46,-9,DST1310*31,X220
20758,2013,11,1,-29,-29,-27,-26,-29,-28,-28,-30,-32,-31,-29,-24,-20,-24,-23,-20,-16,-14,-15,-18,-19,-16,-11,-12,-23,-32,-11,DST1311*01,X220
20759,2013,11,2,-13,-12,-12,-12,-12,-12,-13,-13,-12,-11,-4,0,0,-1,-4,-6,-5,-3,-2,-3,-4,-7,-7,-10,-7,-13,0,DST1311*02,X220
20760,2013,11,3,-13,-12,-11,-12,-16,-16,-16,-21,-17,-14,-12,-8,-3,-3,-3,-2,-1,-2,-3,-4,-5,-4,-11,-13,-9,-21,-1,DST1311*03,X220
20761,2013,11,4,-11,-11,-10,-9,-11,-15,-13,-14,-11,-12,-20,-19,-15,-12,-11,-15,-14,-7,-6,-8,-8,-8,-8,-10,-12,-20,-6,DST1311*04,X220
20762,2013,11,5,-11,-14,-13,-13,-16,-18,-18,-19,-24,-26,-20,-17,-16,-13,-11,-10,-8,-4,-3,-2,-3,-2,-1,-2,-12,-26,-1,DST1311*05,X220
20763,2013,11,6,-3,-3,-2,-1,-2,-4,-4,-5,-8,-6,-4,-1,0,2,5,8,8,9,7,6,6,3,-3,-7,0,-8,9,DST1311*06,X220
20764,2013,11,7,-4,0,1,-1,-7,-13,-19,-22,-19,-27,-37,-45,-50,-40,-34,-34,-31,-27,-24,-15,-17,-21,-23,-22,-22,-50,1,DST1311*07,X220
20765,2013,11,8,-22,-19,-16,-13,-15,-18,-20,-19,-17,-14,-17,-14,-13,-11,-11,-11,-10,-8,-6,-2,0,3,7,9,-11,-22,9,DST1311*08,X220
20766,2013,11,9,10,7,4,-6,-21,-33,-56,-73,-80,-73,-72,-65,-56,-53,-45,-44,-42,-40,-35,-30,-27,-25,-23,-22,-38,-80,10,DST1311*09,X220
20767,2013,11,10,-22,-27,-30,-29,-28,-25,-25,-26,-30,-35,-34,-30,-26,-28,-33,-33,-29,-28,-25,-19,-22,-25,-28,-29,-28,-35,-19,DST1311*10,X220
20768,2013,11,11,-35,-40,-38,-30,-36,-51,-66,-68,-57,-52,-53,-51,-48,-45,-35,-36,-36,-30,-26,-29,-27,-26,-25,-23,-40,-68,-23,DST1311*11,X220
20769,2013,11,12,-22,-22,-23,-23,-23,-20,-21,-24,-24,-20,-16,-14,-13,-12,-13,-14,-14,-14,-14,-16,-16,-16,-20,-23,-18,-24,-12,DST1311*12,X220
20770,2013,11,13,-24,-23,-20,-17,-18,-20,-23,-25,-24,-23,-22,-16,-13,-13,-17,-17,-16,-14,-14,-12,-10,-10,-10,-9,-17,-25,-9,DST1311*13,X220
20771,2013,11,14,-7,-9,-9,-11,-10,-9,-7,-6,-7,-9,-10,-6,-5,-6,-10,-10,-10,-10,-9,-8,-9,-8,-9,-11,-9,-11,-5,DST1311*14,X220
20772,2013,11,15,-10,-12,-15,-16,-13,-16,-17,-20,-17,-18,-18,-13,-13,-8,-4,-5,-13,-13,-16,-17,-23,-23,-24,-28,-16,-28,-4,DST1311*15,X220
20773,2013,11,16,-35,-40,-40,-36,-28,-30,-31,-27,-27,-26,-24,-20,-22,-14,-10,-11,-8,-8,-9,-11,-12,-13,-14,-15,-21,-40,-8,DST1311*16,X220
20774,2013,11,17,-12,-11,-11,-13,-15,-17,-21,-25,-22,-20,-21,-21,-18,-14,-14,-15,-12,-9,-10,-9,-10,-10,-10,-10,-15,-25,-9,DST1311*17,X220
20775,2013,11,18,-12,-12,-8,-7,-5,-5,-9,-14,-17,-17,-15,-11,-10,-9,-10,-8,-6,-6,-6,-2,-1,-1,-2,-1,-8,-17,-1,DST1311*18,X220
20776,2013,11,19,2,5,3,1,-2,-1,-3,-5,-6,-6,-5,0,3,4,3,7,9,7,2,-2,-5,-4,-4,-3,0,-6,9,DST1311*19,X220
20777,2013,11,20,-2,-4,-5,-3,-2,-3,-4,-8,-12,-15,-11,-9,-11,-6,-4,-3,-2,-3,-3,-4,-7,-6,-6,-6,-6,-15,-2,DST1311*20,X220
20778,2013,11,21,-4,-3,-4,-4,-4,-3,-3,-4,-4,-2,-1,1,-1,-1,0,2,1,0,-1,-1,-2,-2,-5,-6,-2,-6,2,DST1311*21,X220
20779,2013,11,22,-7,-6,-4,-2,1,0,0,1,-1,-3,-3,-2,1,2,2,4,5,6,6,3,1,0,-3,-3,0,-7,6,DST1311*22,X220
20780,2013,11,23,-2,0,4,2,-1,3,3,-3,-14,-21,-23,-27,-27,-20,-20,-16,-14,-9,-9,-9,-7,-8,-9,-9,-10,-27,4,DST1311*23,X220
20781,2013,11,24,-6,-4,-4,-6,-8,-8,-7,-6,-7,-9,-10,-9,-6,-5,-4,-6,-8,-7,-5,-7,-6,-5,-6,-4,-6,-10,-4,DST1311*24,X220
20782,2013,11,25,-2,-2,-3,-4,-3,-2,-1,-3,-4,-4,-5,-5,-5,-6,-4,-2,-2,-2,-1,0,0,1,2,4,-2,-6,4,DST1311*25,X220
20783,2013,11,26,3,3,2,3,2,1,0,-1,0,0,-2,-1,0,1,2,2,5,8,10,9,10,11,15,17,4,-2,17,DST1311*26,X220
20784,2013,11,27,17,19,18,16,13,12,10,8,9,11,10,10,9,11,11,12,8,8,9,9,9,11,11,12,11,8,19,DST1311*27,X220
20785,2013,11,28,11,11,12,14,14,14,12,13,12,11,11,9,9,12,12,12,14,13,10,10,9,5,4,2,11,2,14,DST1311*28,X220
20786,2013,11,29,2,4,8,18,18,13,12,7,1,3,8,6,8,12,11,7,10,3,0,-5,-8,-9,-7,-6,5,-9,18,DST1311*29,X220
20787,2013,11,30,-7,-6,-6,-3,-1,-2,-1,0,-3,-6,-9,-9,-6,-2,-5,-7,-9,-9,-8,-11,-11,-3,-5,-12,-6,-12,0,DST1311*30,X220
20788,2013,12,1,-8,-16,-20,-17,-22,-20,-16,-16,-18,-17,-13,-7,-5,4,-5,-6,-9,-7,-9,-10,-11,-12,-9,-11,-12,-22,4,DST1312*01,X220
20789,2013,12,2,-9,-8,-5,-3,-4,-4,-4,0,1,0,-2,-3,-3,-4,-4,-2,-2,-3,-4,-7,-11,-12,-10,-9,-5,-12,1,DST1312*02,X220
20790,2013,12,3,-6,-5,-2,-3,-4,0,3,1,0,-8,-14,-18,-18,-19,-14,-18,-21,-16,-18,-19,-20,-15,-15,-13,-11,-21,3,DST1312*03,X220
20791,2013,12,4,-10,-8,-6,-3,2,6,5,-2,-4,-6,-7,-7,-4,-6,-7,-6,-5,-6,-10,-13,-16,-20,-20,-20,-7,-20,6,DST1312*04,X220
20792,2013,12,5,-20,-19,-17,-15,-12,-13,-16,-19,-19,-16,-19,-15,-15,-8,-3,-3,-4,-4,-4,-7,-11,-13,-13,-12,-12,-20,-3,DST1312*05,X220
20793,2013,12,6,-10,-6,-3,-1,4,4,6,8,8,4,1,1,1,0,-2,-2,-1,1,3,3,-1,-2,-3,1,1,-10,8,DST1312*06,X220
20794,2013,12,7,5,6,-1,-4,-5,-8,-7,-7,-7,-5,-5,-5,-6,-5,-3,1,2,3,4,4,2,4,16,17,0,-8,17,DST1312*07,X220
20795,2013,12,8,13,8,8,-12,-49,-41,-38,-53,-66,-57,-50,-41,-37,-34,-31,-33,-30,-33,-34,-30,-34,-33,-33,-31,-32,-66,13,DST1312*08,X220
20796,2013,12,9,-28,-26,-22,-21,-18,-14,-14,-17,-20,-23,-23,-24,-26,-27,-26,-24,-22,-17,-17,-18,-16,-16,-18,-17,-21,-28,-14,DST1312*09,X220
20797,2013,12,10,-16,-14,-12,-12,-12,-7,-12,-20,-24,-24,-23,-21,-18,-17,-16,-17,-17,-16,-12,-10,-10,-9,-8,-7,-15,-24,-7,DST1312*10,X220
20798,2013,12,11,-6,-7,-7,-7,-8,-8,-10,-10,-11,-11,-11,-10,-12,-12,-11,-10,-10,-9,-6,-5,-6,-7,-8,-9,-9,-12,-5,DST1312*11,X220
20799,2013,12,12,-9,-10,-10,-8,-8,-6,-7,-8,-10,-11,-10,-8,-7,-9,-10,-11,-12,-9,-6,-5,-3,-2,0,0,-7,-12,0,DST1312*12,X220
20800,2013,12,13,0,2,2,0,1,3,3,2,3,4,8,10,11,20,30,26,26,22,25,24,23,24,21,20,13,0,30,DST1312*13,X220
20801,2013,12,14,22,14,5,2,-2,-2,3,2,2,1,2,4,1,-2,-7,-13,-27,-38,-37,-30,-25,-19,-17,-13,-7,-38,22,DST1312*14,X220
20802,2013,12,15,-11,-10,-9,-6,-7,-9,-12,-16,-17,-17,-16,-16,-19,-15,-9,-6,-3,-11,-14,-14,-14,-15,-16,-14,-12,-19,-3,DST1312*15,X220
20803,2013,12,16,-9,-6,1,-4,-10,-18,-23,-22,-24,-21,-19,-16,-13,-13,-14,-19,-20,-17,-16,-16,-14,-10,-10,-11,-14,-24,1,DST1312*16,X220
20804,2013,12,17,-10,-7,-5,-6,-7,-6,-8,-9,-10,-11,-11,-11,-12,-12,-9,-6,-6,-7,-8,-9,-8,-5,-3,-4,-8,-12,-3,DST1312*17,X220
20805,2013,12,18,-3,0,1,-4,-9,-10,-10,-11,-11,-9,-8,-7,-6,-4,-4,-7,-10,-10,-6,-5,-6,-8,-7,-4,-7,-11,1,DST1312*18,X220
20806,2013,12,19,-2,-2,-5,-6,-6,-4,-6,-9,-11,-10,-7,-7,-6,-6,-6,-10,-14,-18,-20,-23,-20,-19,-15,-11,-10,-23,-2,DST1312*19,X220
20807,2013,12,20,-11,-11,-7,-6,-11,-8,-6,-7,-10,-13,-15,-13,-10,-6,-6,-5,-8,-11,-10,-10,-9,-10,-10,-13,-9,-15,-5,DST1312*20,X220
20808,2013,12,21,-13,-10,-8,-9,-9,-9,-10,-10,-8,-5,-5,-5,-5,-3,-1,-2,-4,-5,-3,-3,-2,-1,1,2,-5,-13,2,DST1312*21,X220
20809,2013,12,22,2,2,1,-2,-1,7,7,4,3,3,6,10,9,8,7,7,8,8,9,6,5,5,6,6,5,-2,10,DST1312*22,X220
20810,2013,12,23,5,5,5,4,3,3,5,5,6,6,6,7,7,10,11,9,3,2,3,3,3,3,5,6,5,2,11,DST1312*23,X220
20811,2013,12,24,6,6,5,6,5,7,8,9,11,13,13,13,13,13,11,7,2,1,5,5,3,3,6,7,7,1,13,DST1312*24,X220
20812,2013,12,25,7,9,11,14,15,18,13,5,-2,-10,-16,-21,-31,-35,-33,-35,-33,-30,-28,-19,-14,-14,-13,-12,-11,-35,18,DST1312*25,X220
20813,2013,12,26,-11,-12,-10,-11,-13,-15,-13,-10,-6,-4,-8,-8,-7,-3,1,2,2,1,2,2,2,0,1,0,-5,-15,2,DST1312*26,X220
20814,2013,12,27,-1,0,1,1,3,4,5,6,9,9,9,10,9,8,8,9,8,6,4,8,16,19,19,22,8,-1,22,DST1312*27,X220
20815,2013,12,28,22,19,16,14,13,12,14,15,18,20,20,19,12,6,5,5,6,4,8,14,16,12,4,1,12,1,22,DST1312*28,X220
20816,2013,12,29,-4,-4,-7,-6,-6,-3,1,0,0,0,-2,1,4,7,6,2,-1,-3,-1,0,2,2,4,2,0,-7,7,DST1312*29,X220
20817,2013,12,30,2,1,0,0,-2,-3,-5,-6,-6,-7,-11,-10,-5,-4,-1,-3,-8,-7,-5,-2,-2,-1,-2,-3,-4,-11,2,DST1312*30,X220
20818,2013,12,31,-8,-9,-6,-3,-7,-5,-3,-1,1,-5,-4,1,4,4,5,5,4,5,5,5,6,8,8,8,1,-9,8,DST1312*31,X220
